customer_id,umap_1,umap_2,cluster
11081,9.645881,12.625531,5
11082,7.238964,12.330698,4
11083,4.3207703,6.125175,6
11084,14.083943,10.1127405,1
11085,-6.5742445,4.023323,0
11086,-3.6646867,4.4257183,0
11087,8.079837,10.852115,4
11088,-4.153542,3.784779,0
11089,9.600051,13.587369,5
11090,9.696238,13.131803,1
11091,8.890528,0.23056023,6
11092,4.803307,6.8288713,6
11095,5.0736675,8.922096,6
11096,10.231035,13.319848,5
11097,-3.8872392,6.432899,2
11098,11.146775,14.918802,5
11099,10.989214,14.862435,5
11101,4.507221,10.717583,3
11102,-5.074188,2.6793454,0
11104,6.917235,6.430686,1
11105,6.9637656,10.862222,1
11106,10.655478,-0.22991873,7
11108,11.317287,13.122453,5
11109,8.294074,12.3068285,6
11110,10.583288,13.795823,5
11111,7.721834,12.7812,4
11112,6.186816,6.7692404,5
11113,-3.1967683,6.6443286,2
11115,9.563875,12.032283,6
11116,3.7404044,10.691158,3
11117,4.295532,10.725436,3
11118,-5.5254765,6.847552,2
11119,-6.0999703,6.4790893,2
11120,5.9393783,10.129612,1
11121,11.141454,14.27925,5
11122,7.377409,12.708838,1
11123,4.2200513,8.643497,6
11124,6.480097,12.270361,1
11125,5.6138697,10.3734,3
11126,12.441958,9.665712,3
11128,6.3441577,12.374716,3
11129,-4.1314626,4.5321794,0
11130,-6.008777,3.5434368,0
11131,10.988303,14.25611,5
11132,14.591866,11.4686775,3
11133,7.0761943,11.330911,1
11135,6.7721176,10.00039,6
11136,10.361518,-0.09631382,7
11139,8.513262,13.148512,4
11140,-3.729273,7.030144,2
11141,11.148595,8.728684,6
11143,10.001275,13.075551,5
11145,6.1096473,6.8674746,5
11146,5.919899,10.927013,3
11147,-5.0260634,7.6009455,2
11148,6.661382,11.541747,3
11149,4.1647205,6.0863266,6
11150,-3.4433188,7.416163,2
11151,9.196136,12.386844,6
11152,7.968105,13.671018,4
11153,4.826587,9.826665,1
11154,7.7730722,11.68969,1
11155,-5.812274,4.2098956,0
11156,3.3067849,9.565141,1
11157,10.534835,10.956603,6
11158,4.2183914,10.066725,3
11159,14.394351,10.851243,3
11160,11.252364,12.823541,5
11162,3.4777145,8.997894,4
11163,14.305015,11.117415,3
11164,-5.5865006,4.5857534,0
11166,9.053043,12.5193,5
11167,10.453152,13.53369,5
11168,9.441009,12.358542,5
11169,-5.7245507,6.708436,2
11170,-3.4343545,5.1661634,0
11171,7.9546456,-0.4606248,7
11172,7.678402,10.71805,4
11173,-5.7790723,6.249337,2
11174,7.7863016,-0.5383725,7
11175,-5.8434525,5.9034657,2
11177,-4.3097115,6.970934,2
11178,10.750592,8.485816,4
11179,14.180821,10.022017,1
11180,4.2513943,9.077748,6
11181,-2.8149202,4.8474674,0
11182,-6.320961,3.833709,0
11183,5.7988663,12.977629,3
11184,11.253284,11.746128,5
11185,8.15782,-0.8598172,7
11186,8.096102,-0.7057221,7
11187,10.397416,0.52417004,5
11189,5.9273925,6.999702,5
11190,-3.3679352,5.073269,0
11191,6.3442783,11.758368,3
11192,6.8110676,5.994739,7
11193,6.2479224,10.125487,3
11194,10.047832,12.854743,5
11195,5.991496,11.022949,3
11197,8.09084,12.242051,4
11198,10.868198,14.238917,5
11199,9.592504,3.4017694,7
11200,10.267104,14.547225,5
11201,-6.12011,6.7988844,2
11202,10.385732,0.014949939,7
11203,7.4028893,11.796492,6
11204,5.0785904,9.979332,3
11205,11.390529,13.106224,5
11206,5.736166,12.231721,3
11207,7.74671,13.361731,7
11208,4.887477,10.76775,3
11209,-5.789169,3.8496618,0
11210,-4.251018,3.8396652,0
11211,-2.9883258,6.9017005,2
11212,10.453596,15.191689,5
11213,6.223568,6.752213,6
11214,5.839174,11.680253,3
11215,7.288673,6.166747,1
11216,11.958704,10.508583,6
11217,9.918383,13.573224,5
11218,5.3534527,10.308666,1
11219,6.3723054,11.430255,6
11220,7.310388,11.393541,1
11221,4.5866084,6.713834,6
11222,7.844182,-0.37221017,7
11223,3.4127495,7.148187,6
11224,6.590139,10.307449,4
11225,10.502954,13.670701,5
11226,14.096847,9.952664,1
11229,3.8454666,9.190166,1
11230,14.36148,10.180271,3
11231,5.892706,13.141902,3
11232,10.829321,0.52768326,7
11233,7.3955555,6.0101905,1
11234,11.340527,8.883682,6
11235,-3.6473713,6.6331964,2
11236,9.844006,14.486989,4
11237,10.267144,13.247935,5
11238,10.815433,11.842699,4
11239,-5.764621,6.9948397,2
11241,3.4143486,7.036875,6
11242,6.8032923,11.304921,1
11243,6.418899,11.6169,1
11244,-5.7071576,6.1791377,2
11245,-6.3303003,4.2806673,0
11247,10.031202,1.1873949,5
11248,7.0663066,6.261357,1
11249,11.200781,13.0705595,5
11251,-6.093889,3.5913217,0
11252,3.6479397,7.6274843,6
11253,-6.110483,6.325259,2
11254,3.476365,7.183889,6
11255,10.215342,-0.17567407,7
11256,-4.7381186,4.441653,0
11258,8.843809,11.272439,6
11259,-4.3977923,7.0193434,0
11260,5.8802056,6.705103,6
11261,13.0109005,10.215106,6
11262,-3.4280295,6.5373373,2
11263,-6.539657,3.9803166,0
11264,4.1000013,8.833766,4
11265,-4.092941,7.0859957,2
11266,9.628581,13.180591,5
11267,7.509452,13.434637,4
11268,-6.238501,4.1864395,0
11269,8.018148,13.568487,4
11270,11.37455,9.044987,6
11271,8.373401,-1.0766046,7
11272,7.792695,6.585562,3
11273,7.3696885,6.0614514,1
11275,11.320024,8.967726,4
11276,6.3581676,11.420249,3
11277,14.644414,10.447192,3
11278,10.828644,-0.07727629,7
11279,3.4448721,6.906764,6
11280,9.199209,3.438059,7
11281,5.671569,10.400936,3
11282,14.336683,10.250049,1
11283,-5.234755,3.9155993,0
11284,10.963904,10.941016,4
11285,3.2738342,9.665863,1
11287,5.1160445,6.687023,6
11288,3.4706998,7.232042,6
11289,6.692911,10.10821,6
11290,4.0072117,10.673006,3
11291,3.952941,6.4944096,6
11292,10.024659,3.0875597,7
11293,-3.3655496,4.4103603,0
11294,8.151168,12.846193,4
11295,6.721651,13.691184,4
11296,4.780433,7.611374,6
11298,6.9575214,12.006465,1
11299,11.198695,13.50526,5
11300,10.727297,13.813631,5
11301,-6.200983,3.4257438,0
11302,4.9697747,7.4524293,6
11303,11.209161,13.412315,5
11304,10.660817,13.187896,5
11306,10.589429,-0.114511564,7
11307,7.4760303,10.74633,4
11308,6.263814,12.290368,3
11309,11.271601,14.137661,5
11310,-5.979958,5.8910017,2
11311,-3.9493222,6.5135336,2
11312,11.519529,11.424019,5
11313,7.876634,11.330213,6
11314,-6.44546,4.5002465,0
11315,4.4599924,9.017703,4
11316,8.664401,12.026003,6
11318,11.660139,9.060752,6
11321,11.855971,9.769825,3
11322,3.2078483,9.00991,5
11323,10.639019,-0.46723932,7
11324,-3.6256459,6.506139,2
11325,6.6050997,10.254386,4
11326,-5.5651126,3.6796653,0
11327,14.419613,10.872256,3
11328,-3.8447304,6.755457,2
11329,5.6588116,7.010215,5
11330,-5.672516,3.6486046,0
11331,-3.9788172,4.857016,0
11332,7.016087,12.24748,1
11333,8.042618,13.524073,4
11334,11.549176,11.105099,4
11335,6.6858335,13.63802,4
11336,-5.4258356,6.545859,2
11337,-5.5509305,7.198707,2
11338,7.1958,13.658396,4
11339,5.8054147,11.427453,3
11340,-6.443298,4.067707,0
11341,10.88642,11.015377,1
11342,13.03447,10.62436,1
11343,14.524968,10.309371,1
11344,10.854646,13.3068075,5
11345,-5.631191,6.917616,2
11346,-4.336416,4.860836,0
11347,-3.2181206,7.23556,2
11349,4.818812,9.956669,3
11350,-4.992064,5.9285774,2
11351,11.118812,13.68982,5
11352,14.088609,9.735699,1
11353,4.615503,9.423886,1
11354,6.015172,6.8357973,6
11355,-5.700632,4.9473023,0
11356,6.8568373,10.061671,4
11360,9.926805,3.1975687,7
11361,10.672133,14.728404,5
11362,14.791351,11.165885,3
11363,-5.4696593,5.236321,0
11364,10.993662,13.656538,5
11365,10.508792,0.14420266,7
11366,10.856627,8.529206,4
11367,7.0722075,11.8744955,1
11369,15.001412,10.858711,3
11370,7.1975994,13.761813,3
11373,10.912018,0.5875042,7
11374,11.311218,9.338392,5
11375,-6.2379985,6.605779,2
11376,7.1668983,12.201547,1
11377,6.4699903,13.6910715,3
11378,9.600222,3.2550914,7
11379,9.348006,3.4605608,7
11380,10.295138,14.775972,5
11381,14.783741,10.495381,3
11382,11.877782,9.64722,6
11383,14.771857,11.05586,3
11385,-3.7285407,5.057506,0
11386,-4.1654725,4.5284224,0
11387,-3.9466121,7.3656635,2
11388,4.4071345,6.3769946,6
11390,-5.84334,3.7321024,0
11391,4.956143,6.9534426,6
11392,5.2463627,7.3749895,6
11393,7.3783565,12.960545,1
11394,9.056837,11.355197,6
11395,3.8833036,9.420749,6
11396,6.1595407,10.941764,1
11398,-3.5088062,6.2349935,2
11399,8.447238,12.887263,4
11400,6.8975325,11.760477,1
11401,14.10075,10.47103,1
11403,10.981769,0.83229744,7
11404,3.6197553,6.889263,6
11405,7.976293,11.464951,4
11406,10.677976,0.6550688,7
11409,6.8669024,11.620811,1
11410,4.463081,6.4386387,4
11411,9.997068,14.7842045,5
11412,11.347198,0.71352047,7
11413,3.4638228,6.6079826,4
11414,11.447236,8.890667,6
11415,6.287782,11.031393,3
11416,10.5509205,14.886019,5
11417,4.9158525,6.45799,6
11418,7.364104,13.333412,4
11419,9.879027,13.133968,5
11420,13.31477,10.3910885,5
11421,-6.5833907,3.9416935,0
11422,11.177917,0.8868176,7
11424,9.889473,13.598662,5
11425,7.695781,11.834935,1
11426,-6.1552353,4.3233027,0
11428,4.1797347,10.362326,3
11429,5.7904716,13.120446,3
11430,9.4288225,11.571668,6
11431,4.0587263,10.732768,4
11433,3.9067762,10.224786,1
11434,10.557669,-0.5023144,7
11435,5.237705,6.5219593,6
11437,5.6268406,6.9130216,6
11438,14.326309,10.315332,3
11439,7.830692,14.037127,4
11440,-3.1580899,6.7830544,2
11441,7.2541013,12.629571,4
11442,-6.145,5.9443936,2
11443,4.9369903,9.274799,1
11444,10.94792,-0.1928753,7
11445,6.373067,12.102619,3
11446,-3.1374545,7.0341415,2
11447,10.96788,10.696996,1
11448,11.079935,8.715627,6
11449,7.283601,11.247252,1
11450,10.486412,10.834485,6
11451,8.364525,12.7375965,6
11452,-5.980144,6.2798986,2
11453,-4.335755,7.09513,2
11454,9.747924,2.8463438,7
11456,7.3969173,10.562815,4
11457,-5.6207337,5.104935,0
11458,-5.503023,5.965918,2
11460,11.107163,13.9733305,5
11461,10.343052,14.8796,5
11462,5.852618,12.791777,3
11463,7.2511024,12.711989,1
11464,7.910904,10.811147,6
11466,6.2785234,10.461398,1
11467,10.516002,14.972468,5
11468,3.8839376,9.394177,1
11469,-4.6840496,3.6721244,0
11471,4.17573,9.341918,1
11472,-6.556931,3.9294815,0
11473,10.417979,11.123266,6
11474,10.986236,13.496843,5
11476,5.304972,10.138188,1
11478,-4.69041,7.1741223,2
11479,5.9181776,11.99087,3
11480,-6.02902,3.305217,0
11481,9.431544,11.92168,6
11482,11.228754,8.977339,6
11483,3.5794997,10.504817,3
11484,3.3152945,9.624514,4
11485,10.5189085,1.077987,7
11486,14.655037,11.243003,3
11488,6.6743984,12.4659,4
11489,10.712274,-0.08533788,7
11490,6.541393,12.056506,3
11491,13.989676,10.580169,1
11493,-2.8876183,5.9116464,0
11494,5.067568,7.028358,6
11496,10.693639,0.55307406,7
11497,4.888738,6.421486,4
11498,13.700275,9.579249,6
11499,-5.288225,6.759699,2
11500,-6.2082424,4.649817,0
11501,10.54692,13.649446,5
11502,11.062625,10.6237545,4
11503,3.4267461,9.434383,1
11504,7.231181,10.617884,4
11505,-6.1982384,3.8974636,0
11506,6.9813166,12.505719,1
11509,14.417957,10.846261,3
11511,-5.0514,3.7928848,0
11512,4.584435,7.4143395,6
11513,14.648271,10.400976,1
11514,-6.2253084,4.4325075,0
11515,5.0603333,7.6407127,6
11516,-5.445251,4.233599,0
11517,5.6189165,6.816523,6
11518,3.4815464,9.447109,4
11519,7.3993254,13.912121,4
11520,14.955041,11.105362,3
11521,9.822772,13.108285,5
11523,7.7142653,12.24252,6
11524,8.137717,-0.77793777,7
11525,-3.7803428,6.2877417,2
11527,7.238678,12.947619,1
11529,-4.721621,3.983416,0
11531,7.477403,13.454521,4
11532,3.6261148,9.158281,1
11533,6.265158,10.236206,3
11534,-5.0823164,2.6919236,0
11536,8.495021,0.008893781,5
11537,7.7955217,11.553084,6
11538,9.546226,3.6502612,7
11539,6.0668783,6.72324,6
11540,6.3489933,9.7734375,5
11541,-3.0467007,5.3165154,0
11542,6.416106,10.723888,1
11544,13.150746,10.40196,1
11545,14.261261,10.377699,1
11546,-5.722697,4.0158887,0
11547,5.992508,11.849554,3
11548,6.545344,11.522009,1
11549,-6.16372,4.574904,0
11550,11.384077,9.036559,6
11551,-6.4670377,6.2534394,2
11552,7.475464,13.926959,4
11553,-6.2327456,6.482519,2
11554,4.167629,7.3520365,6
11557,10.700882,12.949858,5
11558,10.863016,13.253722,5
11559,14.220067,9.837271,1
11560,4.7301865,9.099092,4
11561,-2.6716676,4.921577,0
11562,3.8451476,6.324067,6
11563,10.672902,13.468342,5
11564,10.517693,-0.20443976,7
11565,12.010673,9.5240755,6
11566,-5.697769,3.9850245,0
11567,8.053751,12.266297,6
11568,-3.5211227,6.9561777,2
11569,9.777182,3.35139,7
11570,6.124864,12.568045,3
11571,-6.0595884,4.105651,0
11572,11.135752,8.829636,4
11573,-5.7266846,3.6112106,0
11575,7.409556,6.0037827,1
11576,14.938049,10.930241,3
11577,8.896555,12.897194,4
11578,-5.4546757,4.4993777,0
11579,11.394842,10.766405,3
11580,3.6971004,6.950409,6
11582,3.7116916,6.5796175,6
11585,-5.23413,7.1498156,2
11586,-4.7641997,7.338481,2
11587,12.426019,10.143328,4
11588,11.198282,0.85175925,7
11589,6.7840185,12.972513,1
11590,10.529346,11.012303,5
11591,4.706653,10.303865,3
11593,8.34688,11.603187,6
11594,5.2104526,9.998094,3
11595,5.200147,9.548008,1
11596,5.042503,10.201889,1
11597,11.317953,0.29259738,7
11598,10.704304,0.04492429,7
11599,10.577812,0.26966032,7
11603,9.021596,11.192687,1
11604,5.620699,12.533928,3
11605,14.835399,11.066415,3
11606,-3.3818307,7.3731656,2
11607,11.27572,13.882655,4
11609,10.401387,13.751885,5
11610,3.1435022,6.7085257,6
11611,4.6323686,10.231229,3
11614,10.950931,11.732911,5
11615,7.3364305,5.949211,1
11616,10.922507,0.1785075,7
11617,4.8669124,7.2706075,6
11621,7.0597963,13.012217,4
11622,13.506268,9.673219,6
11624,9.550731,3.1133113,7
11626,12.2539625,9.719984,4
11627,9.617457,3.2368548,7
11628,3.5742188,7.106117,6
11629,10.490653,0.83294594,3
11631,3.5262074,7.2468004,6
11632,-3.9676876,6.999103,2
11633,10.490704,0.9744038,7
11634,4.03337,9.625184,1
11636,8.652186,12.2893,5
11637,-5.2674637,6.5387483,2
11639,14.612338,10.585806,3
11640,5.7476397,12.406682,3
11641,-5.9878693,3.2746167,0
11642,14.341259,10.092403,1
11643,-3.1256437,4.7690477,0
11644,11.329688,0.6643525,7
11645,6.1745424,9.822922,1
11646,7.380943,11.902516,1
11647,6.3977613,12.736842,3
11648,11.183875,8.878288,6
11649,7.4163365,11.384713,4
11650,11.942194,10.38512,1
11651,8.188968,-1.0159494,7
11652,14.470727,11.567361,3
11654,11.060322,13.7193365,5
11655,3.6412947,7.5014086,6
11656,-4.1136055,3.985987,0
11657,-5.680012,6.407488,2
11658,-6.181354,3.781968,0
11661,-3.3597202,5.371011,0
11662,7.631087,6.351814,3
11663,13.651769,9.567701,6
11664,-6.455116,3.971052,0
11665,4.3421125,5.9869256,6
11666,11.274068,9.19868,5
11667,4.1025705,6.5596547,6
11669,11.068715,0.6804903,7
11671,6.636509,10.501774,4
11672,10.585317,0.83405507,7
11673,-4.2602224,6.232057,2
11674,-5.854432,6.7982807,2
11676,14.106015,9.991198,1
11677,6.166829,12.097327,3
11678,-5.8608212,6.228148,2
11679,11.149336,11.559656,6
11681,-4.4095144,3.9158869,0
11684,4.036727,8.993824,4
11685,11.210852,13.948486,5
11686,-3.2044587,7.3413515,2
11687,10.615218,14.733375,5
11688,10.874284,12.202017,5
11691,7.3250937,13.327851,4
11692,7.3376217,6.085772,1
11694,7.546693,-0.8586162,7
11696,13.662126,10.681064,1
11697,10.232916,13.884671,5
11698,11.223883,14.3899355,5
11699,11.033705,11.59669,6
11700,9.562894,3.4749467,7
11701,13.489441,10.492873,1
11702,-2.8265848,5.434396,0
11704,5.5241175,6.808349,6
11705,3.7116032,9.621424,1
11706,11.646115,10.997089,4
11707,13.868494,11.147821,3
11708,-4.958848,4.0958247,0
11709,6.0963516,6.690846,6
11710,9.324537,3.0371509,7
11712,10.250952,14.127012,5
11713,-5.9400845,6.7962613,0
11714,-5.573101,6.5160623,2
11715,6.5664954,12.479253,3
11716,3.6448355,7.496007,6
11718,10.731479,10.67969,3
11719,14.760186,10.829303,3
11720,10.808838,14.169522,4
11723,10.593317,-0.26731116,7
11724,-6.4348173,4.182364,0
11725,10.228446,-0.31026298,7
11726,3.9614105,7.2768335,6
11728,4.419917,9.744411,4
11729,10.404744,-0.35569656,7
11730,4.001381,9.976421,3
11731,-5.6592627,6.26802,2
11732,11.042057,14.264013,5
11733,11.421629,11.220167,4
11734,10.3591,-0.27722156,7
11735,7.792166,-0.37463284,7
11736,4.4277744,9.375788,1
11737,9.49071,11.972828,5
11738,14.482655,10.259886,1
11740,10.6093235,13.550123,5
11741,-2.8974984,6.7931056,2
11743,13.662551,10.857457,1
11744,9.852397,3.300077,7
11745,5.915528,12.825802,3
11746,-3.3360686,4.642825,0
11747,4.0389075,10.472111,3
11748,11.337916,0.64164305,7
11749,7.9783573,12.998192,4
11751,-3.7238748,5.3273063,0
11752,7.698753,12.316624,1
11755,-3.6419005,7.046934,2
11756,7.5861077,12.534883,6
11757,10.458716,-0.30712536,7
11758,10.145878,0.042509828,7
11759,6.4464664,12.197516,3
11760,-6.213993,3.7013273,0
11761,4.149422,9.014032,1
11762,-3.9587753,6.4946156,2
11763,14.35364,11.447893,3
11764,-6.395343,3.778371,0
11766,9.65919,13.380877,5
11768,5.1095595,10.174702,1
11769,14.422357,10.988979,3
11770,13.889323,10.799275,1
11771,6.2243133,11.342851,3
11772,9.520484,11.559799,6
11773,8.2789955,12.116686,1
11775,8.111553,13.021575,4
11776,10.166575,15.272317,5
11778,6.5945225,6.271509,1
11779,3.8069854,9.782265,4
11780,6.893112,6.147511,1
11782,10.536881,0.013443669,7
11783,10.829596,0.7016443,7
11785,-6.236028,4.28509,0
11786,11.296412,0.6342736,7
11787,-5.9336686,6.165166,0
11788,10.892753,13.5525,5
11789,-2.9579816,6.854854,2
11791,8.354009,13.088805,4
11792,-5.2080626,7.3538795,2
11793,7.7431374,10.661403,6
11796,4.02039,9.395846,4
11797,3.413367,7.2965198,6
11798,11.276034,0.72887343,7
11799,5.8109503,12.122023,3
11800,10.935883,14.202253,5
11801,11.251412,14.2852545,5
11802,-3.0407963,5.1723156,0
11803,3.4931736,6.622046,6
11804,7.4056644,12.744675,4
11805,7.3697414,11.695455,1
11807,-2.9251425,4.935857,0
11811,7.939301,12.550747,6
11812,3.3202646,6.5357223,6
11814,3.601422,9.604544,1
11815,10.827354,0.16592067,7
11816,6.7078333,11.956025,1
11817,7.448507,13.29617,4
11818,6.2606454,11.926776,3
11820,5.775185,12.344454,3
11821,10.879474,14.57988,5
11822,10.107074,-0.048815917,7
11823,3.7872014,10.037218,4
11824,11.417787,13.338496,5
11825,6.4065237,11.104628,1
11826,-5.4634557,6.543497,2
11827,7.340381,11.356863,1
11828,14.839218,11.000355,3
11829,-3.9549472,4.0033917,0
11830,6.131764,10.1274805,6
11832,6.710511,12.08565,3
11833,-6.1761494,4.2069097,0
11836,4.30798,9.417519,4
11837,11.2088785,11.638265,4
11838,6.7373605,13.536568,3
11839,9.756932,3.3073745,7
11840,4.7101936,9.09363,5
11841,11.089994,0.6551987,7
11843,6.4961295,9.708063,4
11844,13.703973,9.503212,6
11845,10.324116,14.975368,5
11846,8.698561,11.094214,6
11847,-5.7165036,5.839885,2
11849,6.006386,12.432491,3
11851,7.418992,6.429447,1
11852,9.332838,11.844795,6
11853,-3.5561986,7.3596897,2
11854,3.5159235,6.938935,6
11855,7.1413727,11.650569,1
11856,7.7144175,13.512189,1
11857,8.834816,11.658967,6
11858,3.8618355,7.5865498,6
11859,7.3810816,12.883367,4
11860,9.5774765,12.198896,6
11861,4.874858,8.825208,6
11862,11.28828,0.26291895,7
11864,-3.85879,4.124116,0
11865,6.547448,12.112329,1
11867,11.149764,8.831306,6
11868,-4.1062784,6.9759674,2
11870,-4.753879,4.287159,0
11871,3.7279372,8.884241,4
11873,-6.480694,6.505736,2
11874,7.83654,13.215048,4
11875,7.388425,13.901172,4
11876,13.360727,10.112478,6
11877,5.02519,7.2070794,6
11879,14.404581,10.696366,3
11880,9.346372,11.464342,6
11881,-4.7788086,7.3237677,2
11882,10.841323,13.366554,5
11883,11.04772,14.205944,5
11884,8.245695,11.949902,4
11885,4.6504183,9.393167,1
11886,10.368585,0.77954715,7
11888,8.1760235,11.739189,6
11889,7.892737,-0.49689046,7
11890,10.764711,0.13760625,7
11891,4.6065826,9.38624,1
11892,8.576072,12.503253,4
11893,9.490045,3.5702026,7
11894,8.700572,-0.16866967,6
11896,3.4470897,9.866309,3
11897,10.2055855,-0.22131185,7
11898,10.122459,1.0384179,1
11899,10.971603,8.644898,6
11901,-6.2501683,6.7407627,2
11902,14.6032095,11.388037,3
11903,13.367505,9.9191475,1
11904,7.9507895,-1.0238688,7
11905,11.363892,13.741503,5
11906,-3.7812846,6.36433,2
11907,8.039761,11.724332,6
11908,7.627631,-0.9819585,7
11909,11.26378,0.71579814,7
11910,11.400161,8.946789,6
11912,8.468001,12.728325,6
11914,7.64571,10.9794,5
11915,5.515694,7.028863,5
11916,12.459317,11.007453,3
11919,-5.9347024,4.4096527,0
11920,7.4735837,11.401712,6
11921,8.293964,12.941086,4
11922,4.1930575,6.044131,6
11923,10.148418,0.64648175,3
11924,9.022908,11.710943,6
11925,-3.3483121,6.7229066,2
11926,5.952314,11.283655,3
11927,14.108401,11.451608,3
11928,-6.192767,3.9603603,0
11929,4.6188207,6.403722,6
11930,-5.879369,5.863145,2
11931,4.1765556,7.1688566,6
11932,8.376184,12.65843,4
11933,8.106883,11.650002,6
11934,3.9690108,7.02859,6
11935,-5.3855667,6.4764795,2
11936,-3.6745315,6.395514,2
11938,7.5486245,13.698452,4
11939,4.9923334,6.95645,6
11940,8.560464,13.151583,7
11941,-4.979132,7.516757,2
11943,4.218313,9.92595,3
11944,-4.8768106,4.1989803,0
11945,8.526944,12.545563,4
11946,9.481312,3.3038125,7
11947,-3.2082613,5.3127384,0
11948,4.07206,6.296566,6
11950,11.046443,0.18361971,7
11951,10.717521,11.773444,4
11952,3.673567,7.340038,6
11953,9.36847,11.623682,6
11955,-5.618195,5.179583,0
11957,3.6338933,6.8626704,6
11958,5.071341,7.10664,6
11959,3.8583276,6.462098,6
11960,6.1789083,10.857752,3
11961,9.421101,3.3800032,7
11962,5.0368476,10.645797,3
11963,10.463337,13.868364,5
11964,9.583995,12.058038,6
11965,-3.5567641,7.4570694,2
11966,6.592388,10.955603,3
11967,4.21851,9.443752,1
11968,10.666447,13.753493,5
11969,11.428551,11.303205,1
11970,-4.701987,4.768909,0
11972,6.6197815,12.854547,4
11973,6.460472,12.190425,1
11974,8.278368,-1.121164,7
11975,10.5880995,-0.17725295,7
11976,3.9683688,6.6782007,6
11978,11.324268,8.816898,6
11980,11.39591,10.664471,1
11981,10.248076,14.747428,5
11983,8.108569,12.173981,1
11985,8.656684,-0.31658545,7
11986,3.6087987,7.2474456,6
11988,-5.3345017,4.714739,0
11990,14.031307,10.579283,1
11991,5.440516,9.824427,1
11993,10.602856,13.635746,5
11994,4.937241,10.571916,3
11995,10.939486,8.561066,6
11996,10.952472,0.41154423,7
11997,6.755193,6.1939163,1
11998,13.5833435,10.159987,1
11999,10.71299,10.673579,3
12000,7.1982107,10.458699,6
12001,11.217155,13.182606,5
12002,6.1717362,12.914401,3
12004,7.7312026,12.747444,4
12005,4.4926724,10.414165,3
12006,4.9543242,7.4787683,6
12007,7.63772,11.833575,6
12008,10.769044,-0.0014836453,7
12009,3.7817938,6.825144,6
12010,6.998182,11.432295,1
12011,7.5241036,11.945105,1
12013,-6.401562,4.2155576,0
12015,3.5736136,7.404181,6
12017,5.2324615,10.512182,3
12018,3.9240525,7.3143635,5
12019,13.449071,9.8664875,1
12020,-4.176477,4.184158,0
12021,4.8898697,6.9675884,6
12023,4.1213255,6.2967186,6
12025,7.9459233,6.423144,3
12028,8.270125,13.282089,6
12029,-6.2749686,4.3332067,0
12030,6.9084325,13.4671545,1
12031,3.3027313,6.8857937,6
12032,4.0634193,7.0819125,6
12033,10.737463,0.92808104,7
12034,7.149283,11.564927,6
12035,6.6286516,11.782254,1
12036,8.443413,13.312378,6
12037,7.946087,-0.5799807,7
12039,-3.4464717,4.435293,0
12040,10.757422,13.861496,4
12041,4.7079535,7.258495,6
12042,5.8025703,12.635341,3
12043,11.810966,9.526218,4
12045,14.237076,10.203518,1
12046,11.666201,9.572817,6
12047,14.062405,10.1591,1
12048,8.252021,13.111676,1
12049,4.411337,9.70933,1
12050,5.1766376,7.329695,6
12051,6.136801,9.920182,6
12052,6.4663877,11.251329,3
12053,6.2686157,9.6969185,1
12056,5.896928,12.413947,3
12059,9.829793,12.836801,5
12060,4.8168225,9.764778,1
12061,-5.782169,3.8356512,0
12062,-5.470241,7.143986,2
12063,7.424503,12.822745,6
12064,5.9916863,10.374676,3
12065,7.104578,6.085332,1
12066,9.571385,3.2667003,7
12067,6.606456,10.907108,4
12068,3.7306983,9.263956,5
12069,4.3807526,6.1664085,6
12071,-3.3447468,5.3865685,0
12073,-5.499213,5.004084,0
12074,9.414611,13.069476,6
12075,7.889079,12.710732,4
12077,6.634629,6.2108636,6
12078,10.493542,13.502994,4
12079,9.850145,3.2128382,7
12081,14.416387,10.1504545,1
12082,14.516752,10.389511,3
12083,-6.2565956,4.317166,0
12084,4.2712655,6.5698905,6
12085,-3.3683794,5.180236,0
12086,-3.7535083,5.4453454,0
12087,3.5888546,7.379933,6
12088,-5.878239,4.3186016,0
12089,10.869259,15.182802,5
12090,-6.160085,4.2056723,0
12091,-3.3371212,5.3522964,0
12092,11.476148,13.110445,5
12094,-5.0435047,3.8992221,0
12096,5.1368604,9.121954,4
12097,6.155459,10.317295,3
12099,7.208843,13.3651285,4
12100,8.941947,11.28922,6
12101,5.4352965,10.65901,3
12102,-2.9282904,5.4508533,0
12103,-5.607012,4.997683,0
12104,10.655354,-0.23629916,7
12109,13.885698,9.587558,6
12110,-3.8459625,6.333179,2
12111,14.378302,11.529956,3
12112,6.569943,12.500716,1
12113,-5.848732,4.651188,0
12114,3.690545,7.189524,6
12115,11.386733,11.599158,6
12116,10.616289,13.738715,5
12117,4.7119865,6.2918754,6
12118,5.953123,12.426163,3
12119,11.231744,9.217228,6
12120,-6.396025,6.0023513,2
12121,6.749563,11.163635,1
12122,14.869927,11.151896,3
12123,7.085037,13.273605,4
12126,3.7303526,9.563731,1
12127,-3.799871,6.5691195,2
12128,10.677261,-0.13216975,7
12130,-4.0956597,3.8856792,0
12131,4.129883,9.533808,1
12134,-3.935853,4.1070976,0
12135,11.632911,11.022262,3
12136,10.961697,0.73423314,6
12138,14.852295,10.952775,3
12140,-5.920783,6.924452,2
12142,3.9379942,5.9535265,6
12143,4.010049,7.587643,1
12144,14.612979,10.923155,3
12145,10.865396,10.743237,3
12146,13.294161,10.931313,1
